id_application,id_posting,id_resume_outcome,callback,heightrequired,jobgenderoptions,,photo_gender,photo_num,photo,avg_rating,share_num6p,share_num5p,share_num4p,attract_top25,attract_top50,attract_top75,attract_top90,attract_top10,attract_above4_p50,attract_above4_p75,_weight,_height_ft,_height_in,,MenAttBins,MCBs,Photos,Rating,,WomenAttBins,WCBs,Photos,Rating,,,solonum,solorat,sologen,,,,,,,,
4781,"1,196",1,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
2209,553,1,0,0,Male Only,,Male,14,46,3.5102041,0.020408163,0.22448979,0.55102038,0,1,1,1,0,1,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
952,238,4,1,0,Male Only,,Male,2,34,4.9591837,0.40816328,0.63265306,0.87755102,1,1,1,1,1,1,1,65,5,,,,,,,,,,,,,,,,,,,,,,,,
4220,"1,055",4,1,0,Male Only,,Male,11,43,2.7346938,0.020408163,0.06122449,0.22448979,0,0,0,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
1302,326,2,1,0,Male Only,,Male,32,64,3.2448978,0.020408163,0.20408164,0.40816328,0,1,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
4816,"1,204",4,1,0,Male Only,,Male,20,52,4.1836734,0.1632653,0.40816328,0.71428573,1,1,1,1,1,1,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
976,244,4,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
2703,676,3,0,0,Male Only,,Male,8,40,3.7346938,0.040816326,0.26530612,0.63265306,1,1,1,1,0,1,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
4712,"1,178",4,0,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
3301,826,1,0,0,Male Only,,Male,11,43,2.7346938,0.020408163,0.06122449,0.22448979,0,0,0,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
5911,"1,478",3,0,0,Male Only,,Male,31,63,2.7551022,0,0.020408163,0.26530612,0,0,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
2461,616,1,1,0,Male Only,,Male,30,62,3.1836734,0.020408163,0.12244898,0.3877551,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
2524,631,4,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
1201,301,1,0,0,Male Only,,Male,22,54,2.6938775,0,0.06122449,0.20408164,0,0,0,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
667,167,3,0,0,Male Only,,Male,23,55,3.2244897,0,0.20408164,0.36734694,0,1,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
2175,544,3,1,0,Male Only,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,67,5,,,,,,,,,,,,,,,,,,,,,,,,
4769,"1,193",1,0,0,Male Only,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
2913,729,1,1,0,Male Only,,Male,14,46,3.5102041,0.020408163,0.22448979,0.55102038,0,1,1,1,0,1,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
3117,780,1,1,0,Male Only,,Male,12,44,2.8163266,0,0.081632651,0.20408164,0,0,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
2670,668,2,0,0,Male Only,,Male,1,33,3.4693878,0.040816326,0.20408164,0.51020408,0,1,1,1,0,1,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
5914,"1,479",2,0,0,Male Only,,Male,23,55,3.2244897,0,0.20408164,0.36734694,0,1,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
2032,508,4,0,0,Male Only,,Male,10,42,3.6530612,0.040816326,0.2857143,0.55102038,1,1,1,1,0,1,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
1887,472,3,1,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
6703,"1,676",3,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
6570,"1,643",2,0,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,67,5,8,,,,,,,,,,,,,,,,,,,,,,,
4034,"1,009",2,1,0,Male Only,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,65,5,,,,,,,,,,,,,,,,,,,,,,,,
5534,"1,384",2,0,1,Male Only,,Male,26,58,2.5714285,0.020408163,0.12244898,0.20408164,0,0,0,0,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
2093,524,1,0,0,Male Only,,Male,14,46,3.5102041,0.020408163,0.22448979,0.55102038,0,1,1,1,0,1,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
2031,508,3,0,0,Male Only,,Male,1,33,3.4693878,0.040816326,0.20408164,0.51020408,0,1,1,1,0,1,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
6746,"1,687",2,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
6282,"1,571",2,0,0,Male Only,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
4661,"1,166",1,0,0,Male Only,,Male,23,55,3.2244897,0,0.20408164,0.36734694,0,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6763,"1,691",3,0,0,Male Only,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
949,238,1,1,0,Male Only,,Male,4,36,3.1428571,0.020408163,0.14285715,0.32653061,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
908,227,4,0,0,Male Only,,Male,13,45,3.3265307,0.020408163,0.20408164,0.42857143,0,1,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
4727,"1,182",3,0,0,Male Only,,Male,10,42,3.6530612,0.040816326,0.2857143,0.55102038,1,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
5730,"1,433",2,0,0,Male Only,,Male,1,33,3.4693878,0.040816326,0.20408164,0.51020408,0,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
1709,428,1,0,0,Male Only,,Male,12,44,2.8163266,0,0.081632651,0.20408164,0,0,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
3247,812,3,0,0,Male Only,,Male,22,54,2.6938775,0,0.06122449,0.20408164,0,0,0,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
4751,"1,188",3,0,0,Male Only,,Male,3,35,4.1836734,0.14285715,0.34693879,0.73469388,1,1,1,1,1,1,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
2179,545,3,0,0,Male Only,,Male,18,50,3.4081633,0.020408163,0.1632653,0.53061223,0,1,1,1,0,1,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
6278,"1,570",2,0,0,Male Only,,Male,15,47,3.3265307,0,0.18367347,0.44897959,0,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
3599,900,3,0,0,Male Only,,Male,14,46,3.5102041,0.020408163,0.22448979,0.55102038,0,1,1,1,0,1,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
3672,918,4,1,0,Male Only,,Male,23,55,3.2244897,0,0.20408164,0.36734694,0,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
4346,"1,087",2,0,0,Male Only,,Male,11,43,2.7346938,0.020408163,0.06122449,0.22448979,0,0,0,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
7186,"1,797",2,0,0,Male Only,,Male,18,50,3.4081633,0.020408163,0.1632653,0.53061223,0,1,1,1,0,1,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
2879,720,3,0,0,Male Only,,Male,27,59,4.0408163,0.081632651,0.36734694,0.71428573,1,1,1,1,0,1,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
4843,"1,211",3,0,0,Male Only,,Male,2,34,4.9591837,0.40816328,0.63265306,0.87755102,1,1,1,1,1,1,1,64,5,,,,,,,,,,,,,,,,,,,,,,,,
6731,"1,683",3,0,0,Male Only,,Male,13,45,3.3265307,0.020408163,0.20408164,0.42857143,0,1,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
1721,431,1,0,0,Male Only,,Male,30,62,3.1836734,0.020408163,0.12244898,0.3877551,0,0,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
7003,"1,751",3,0,0,Male Only,,Male,13,45,3.3265307,0.020408163,0.20408164,0.42857143,0,1,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
4202,"1,051",2,0,0,Male Only,,Male,10,42,3.6530612,0.040816326,0.2857143,0.55102038,1,1,1,1,0,1,0,64,5,9,,,,,,,,,,,,,,,,,,,,,,,
5604,"1,401",4,0,0,Male Only,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,65,5,,,,,,,,,,,,,,,,,,,,,,,,
5712,"1,428",4,0,0,Male Only,,Male,8,40,3.7346938,0.040816326,0.26530612,0.63265306,1,1,1,1,0,1,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
6932,"1,733",4,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,64,5,6,,,,,,,,,,,,,,,,,,,,,,,
438,110,2,0,0,Male Only,,Male,30,62,3.1836734,0.020408163,0.12244898,0.3877551,0,0,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
2546,637,2,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
6313,"1,579",1,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
4251,"1,063",3,0,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
5709,"1,428",1,0,0,Male Only,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
2893,724,1,0,0,Male Only,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
3106,777,2,0,0,Male Only,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
6705,"1,677",1,0,0,Male Only,,Male,10,42,3.6530612,0.040816326,0.2857143,0.55102038,1,1,1,1,0,1,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
6748,"1,687",4,0,0,Male Only,,Male,8,40,3.7346938,0.040816326,0.26530612,0.63265306,1,1,1,1,0,1,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
5916,"1,479",4,0,0,Male Only,,Male,27,59,4.0408163,0.081632651,0.36734694,0.71428573,1,1,1,1,0,1,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
3738,935,2,0,0,Male Only,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
1846,462,2,0,0,Male Only,,Male,2,34,4.9591837,0.40816328,0.63265306,0.87755102,1,1,1,1,1,1,1,65,5,,,,,,,,,,,,,,,,,,,,,,,,
3236,809,4,0,0,Male Only,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
1032,258,4,0,0,Male Only,,Male,22,54,2.6938775,0,0.06122449,0.20408164,0,0,0,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
5631,"1,408",3,0,0,Male Only,,Male,3,35,4.1836734,0.14285715,0.34693879,0.73469388,1,1,1,1,1,1,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
5381,"1,346",1,0,0,Male Only,,Male,20,52,4.1836734,0.1632653,0.40816328,0.71428573,1,1,1,1,1,1,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
5591,"1,398",3,0,0,Male Only,,Male,14,46,3.5102041,0.020408163,0.22448979,0.55102038,0,1,1,1,0,1,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
1938,485,2,0,0,Male Only,,Male,32,64,3.2448978,0.020408163,0.20408164,0.40816328,0,1,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
6987,"1,747",3,0,0,Male Only,,Male,15,47,3.3265307,0,0.18367347,0.44897959,0,1,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
1478,370,2,1,0,Male Only,,Male,9,41,3.3469388,0.020408163,0.1632653,0.40816328,0,1,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
1250,313,2,1,0,Male Only,,Male,29,61,2.8979592,0.020408163,0.10204082,0.30612245,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
4719,"1,180",3,0,0,Male Only,,Male,31,63,2.7551022,0,0.020408163,0.26530612,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
4747,"1,187",3,0,0,Male Only,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
2210,553,2,0,0,Male Only,,Male,5,37,2.632653,0.020408163,0.06122449,0.24489796,0,0,0,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
1363,341,3,0,0,Male Only,,Male,27,59,4.0408163,0.081632651,0.36734694,0.71428573,1,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
2096,524,4,0,0,Male Only,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
1435,359,3,1,0,Male Only,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6936,"1,734",4,0,0,Male Only,,Male,4,36,3.1428571,0.020408163,0.14285715,0.32653061,0,0,1,1,0,0,0,60,5,5,,,,,,,,,,,,,,,,,,,,,,,
6444,"1,611",4,1,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
1401,351,1,0,0,Male Only,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
4698,"1,175",2,0,0,Male Only,,Male,18,50,3.4081633,0.020408163,0.1632653,0.53061223,0,1,1,1,0,1,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
5755,"1,439",3,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
3130,783,2,1,0,Male Only,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,59,5,,,,,,,,,,,,,,,,,,,,,,,,
5608,"1,402",4,0,0,Male Only,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,59,5,,,,,,,,,,,,,,,,,,,,,,,,
6571,"1,643",3,0,0,Male Only,,Male,18,50,3.4081633,0.020408163,0.1632653,0.53061223,0,1,1,1,0,1,0,59,5,5,,,,,,,,,,,,,,,,,,,,,,,
6638,"1,660",2,0,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,62,5,6,,,,,,,,,,,,,,,,,,,,,,,
5475,"1,369",3,1,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
2677,670,1,0,0,Male Only,,Male,28,60,2.6122448,0.020408163,0.10204082,0.26530612,0,0,0,0,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
6327,"1,582",3,0,0,Male Only,,Male,5,37,2.632653,0.020408163,0.06122449,0.24489796,0,0,0,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
7158,"1,790",2,1,0,Male Only,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
4423,"1,106",3,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
5544,"1,386",4,0,0,Male Only,,Male,2,34,4.9591837,0.40816328,0.63265306,0.87755102,1,1,1,1,1,1,1,64,5,,,,,,,,,,,,,,,,,,,,,,,,
664,166,4,0,0,Male Only,,Male,26,58,2.5714285,0.020408163,0.12244898,0.20408164,0,0,0,0,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
4678,"1,170",2,0,0,Male Only,,Male,20,52,4.1836734,0.1632653,0.40816328,0.71428573,1,1,1,1,1,1,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
2708,677,4,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
5555,"1,389",3,0,0,Male Only,,Male,12,44,2.8163266,0,0.081632651,0.20408164,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
4655,"1,164",3,0,0,Male Only,,Male,23,55,3.2244897,0,0.20408164,0.36734694,0,1,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
1332,333,4,1,0,Male Only,,Male,27,59,4.0408163,0.081632651,0.36734694,0.71428573,1,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6960,"1,740",4,0,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,63,5,4,,,,,,,,,,,,,,,,,,,,,,,
904,226,4,0,0,Male Only,,Male,30,62,3.1836734,0.020408163,0.12244898,0.3877551,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
7199,"1,800",3,0,0,Male Only,,Male,11,43,2.7346938,0.020408163,0.06122449,0.22448979,0,0,0,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
6991,"1,748",3,0,0,Male Only,,Male,31,63,2.7551022,0,0.020408163,0.26530612,0,0,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
3092,773,4,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
5658,"1,415",2,0,0,Male Only,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,59,5,,,,,,,,,,,,,,,,,,,,,,,,
2942,736,2,0,0,Male Only,,Male,8,40,3.7346938,0.040816326,0.26530612,0.63265306,1,1,1,1,0,1,0,67,5,8,,,,,,,,,,,,,,,,,,,,,,,
3695,924,3,0,0,Male Only,,Male,25,57,2.6938775,0,0.081632651,0.18367347,0,0,0,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
2509,628,1,0,0,Male Only,,Male,3,35,4.1836734,0.14285715,0.34693879,0.73469388,1,1,1,1,1,1,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
6652,"1,663",4,0,0,Male Only,,Male,4,36,3.1428571,0.020408163,0.14285715,0.32653061,0,0,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
2299,575,3,0,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
905,227,1,0,0,Male Only,,Male,14,46,3.5102041,0.020408163,0.22448979,0.55102038,0,1,1,1,0,1,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6635,"1,659",3,0,0,Male Only,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,67,5,8,,,,,,,,,,,,,,,,,,,,,,,
3124,781,4,0,0,Male Only,,Male,22,54,2.6938775,0,0.06122449,0.20408164,0,0,0,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
3967,992,3,0,0,Male Only,,Male,4,36,3.1428571,0.020408163,0.14285715,0.32653061,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
5317,"1,330",1,0,0,Male Only,,Male,2,34,4.9591837,0.40816328,0.63265306,0.87755102,1,1,1,1,1,1,1,62,5,,,,,,,,,,,,,,,,,,,,,,,,
4036,"1,009",4,1,0,Male Only,,Male,28,60,2.6122448,0.020408163,0.10204082,0.26530612,0,0,0,0,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
6653,"1,664",1,0,0,Male Only,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,62,5,,,,,,,,,,,,,,,,,,,,,,,,
2178,545,2,0,0,Male Only,,Male,23,55,3.2244897,0,0.20408164,0.36734694,0,1,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
2094,524,2,0,0,Male Only,,Male,13,45,3.3265307,0.020408163,0.20408164,0.42857143,0,1,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
7001,"1,751",1,0,0,Male Only,,Male,5,37,2.632653,0.020408163,0.06122449,0.24489796,0,0,0,1,0,0,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
4610,"1,153",2,1,0,Male Only,,Male,5,37,2.632653,0.020408163,0.06122449,0.24489796,0,0,0,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
2224,556,4,0,0,Male Only,,Male,12,44,2.8163266,0,0.081632651,0.20408164,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
1024,256,4,0,0,Male Only,,Male,28,60,2.6122448,0.020408163,0.10204082,0.26530612,0,0,0,0,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
1070,268,2,0,0,Both Male & Female,,Male,29,61,2.8979592,0.020408163,0.10204082,0.30612245,0,0,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
2122,531,2,0,0,Male Only,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
5962,"1,491",2,0,0,Male Only,,Male,3,35,4.1836734,0.14285715,0.34693879,0.73469388,1,1,1,1,1,1,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
3229,808,1,0,0,Male Only,,Male,13,45,3.3265307,0.020408163,0.20408164,0.42857143,0,1,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
5319,"1,330",3,0,0,Male Only,,Male,9,41,3.3469388,0.020408163,0.1632653,0.40816328,0,1,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
4204,"1,051",4,0,0,Male Only,,Male,2,34,4.9591837,0.40816328,0.63265306,0.87755102,1,1,1,1,1,1,1,65,5,,,,,,,,,,,,,,,,,,,,,,,,
2954,739,2,0,0,Male Only,,Male,28,60,2.6122448,0.020408163,0.10204082,0.26530612,0,0,0,0,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
5603,"1,401",3,1,0,Male Only,,Male,27,59,4.0408163,0.081632651,0.36734694,0.71428573,1,1,1,1,0,1,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
7173,"1,794",1,0,0,Male Only,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,64,5,6,,,,,,,,,,,,,,,,,,,,,,,
3528,882,4,0,0,Male Only,,Male,32,64,3.2448978,0.020408163,0.20408164,0.40816328,0,1,1,1,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
1170,293,2,1,0,Male Only,,Male,30,62,3.1836734,0.020408163,0.12244898,0.3877551,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
2858,715,2,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,62,5,,,,,,,,,,,,,,,,,,,,,,,,
2661,666,1,0,0,Male Only,,Male,27,59,4.0408163,0.081632651,0.36734694,0.71428573,1,1,1,1,0,1,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
1452,363,4,1,0,Male Only,,Male,21,53,4.0816326,0.12244898,0.34693879,0.77551019,1,1,1,1,1,1,1,64,5,,,,,,,,,,,,,,,,,,,,,,,,
6997,"1,750",1,0,0,Male Only,,Male,32,64,3.2448978,0.020408163,0.20408164,0.40816328,0,1,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
5611,"1,403",3,0,0,Male Only,,Male,6,38,2.2653062,0,0.040816326,0.14285715,0,0,0,0,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
2380,595,4,0,0,Male Only,,Male,7,39,2.8367348,0,0.10204082,0.26530612,0,0,1,1,0,0,0,65,5,,,,,,,,,,,,,,,,,,,,,,,,
6730,"1,683",2,0,0,Male Only,,Male,4,36,3.1428571,0.020408163,0.14285715,0.32653061,0,0,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
5735,"1,434",3,0,0,Male Only,,Male,16,48,2.8979592,0,0.081632651,0.30612245,0,0,1,1,0,0,0,60,5,,,,,,,,,,,,,,,,,,,,,,,,
6451,"1,613",3,0,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,64,5,,,,,,,,,,,,,,,,,,,,,,,,
663,166,3,0,0,Male Only,,Male,17,49,3.1836734,0.020408163,0.1632653,0.42857143,0,0,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
4095,"1,024",3,0,0,Male Only,,Male,2,34,4.9591837,0.40816328,0.63265306,0.87755102,1,1,1,1,1,1,1,59,5,,,,,,,,,,,,,,,,,,,,,,,,
213,54,1,0,0,Male Only,,Male,26,58,2.5714285,0.020408163,0.12244898,0.20408164,0,0,0,0,0,0,0,63,5,,,,,,,,,,,,,,,,,,,,,,,,
4840,"1,210",4,0,0,Male Only,,Male,1,33,3.4693878,0.040816326,0.20408164,0.51020408,0,1,1,1,0,1,0,59,5,,,,,,,,,,,,,,,,,,,,,,,,
1106,277,2,0,0,Male Only,,Male,19,51,3.5306122,0.020408163,0.24489796,0.46938777,1,1,1,1,0,0,0,67,5,,,,,,,,,,,,,,,,,,,,,,,,
